"BURG - AUTO","2020-02-16 12:45:00","20-904955","BURGLARY-AUTO","20X","1000 FRUITVALE AV","Oakland","CA"
"BURG - AUTO","2020-02-16 17:00:00","20-904956","BURGLARY-AUTO","08X","00 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-02-16 22:00:00","20-904957","BURGLARY-AUTO","01X","300 FRANKLIN ST","Oakland","CA"
"BURG - AUTO","2020-02-16 21:00:00","20-904958","BURGLARY-AUTO","12X","4500 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-16 11:30:00","20-904959","BURGLARY-AUTO","77X","BORT MEADOW STAGING AREA","Oakland","CA"
"BURG - AUTO","2020-02-03 19:00:00","20-904960","BURGLARY-AUTO","12Y","6300 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-02-17 09:00:00","20-904961","BURGLARY-AUTO","08X","2300 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-15 17:45:00","20-904962","BURGLARY-AUTO","03Y","JEFFERSON ST & 14TH ST","Oakland","CA"
"BURG - AUTO","2020-02-13 16:15:00","20-904963","BURGLARY-AUTO","02X","500 KIRKHAM ST","Oakland","CA"
"BURG - AUTO","2019-12-13 20:00:00","20-904964","BURGLARY-AUTO","13Z","6200 GIRVIN DR","Oakland","CA"
"BURG - AUTO","2020-02-12 19:45:00","20-904965","BURGLARY-AUTO","11X","500 51ST ST","Oakland","CA"
"BURG - AUTO","2020-02-17 06:00:00","20-904966","BURGLARY-AUTO","26X","400 HIGH ST","Oakland","CA"
"BURG - AUTO","2020-02-17 10:15:00","20-904967","BURGLARY-AUTO","26X","400 HIGH ST","Oakland","CA"
"BURG - AUTO","2020-02-11 18:30:00","20-904968","BURGLARY-AUTO","31Y","200 HEGENBERGER RD","Oakland","CA"
"BURG - AUTO","2020-02-17 11:30:00","20-904969","BURGLARY-AUTO","14Y","3200 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-02-17 02:00:00","20-904970","BURGLARY-AUTO","14Y","600 CHETWOOD ST","Oakland","CA"
"BURG - AUTO","2020-02-17 15:45:00","20-904971","BURGLARY-AUTO","12Y","6300 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-02-16 23:00:00","20-904972","BURGLARY-AUTO","10Y","800 41ST ST","Oakland","CA"
"BURG - AUTO","2020-02-17 12:00:00","20-904973","BURGLARY-AUTO","77X","CALAFIA AV","Oakland","CA"
"BURG - AUTO","2020-02-13 21:30:00","20-904974","BURGLARY-AUTO","14X","200 LEE ST","Oakland","CA"
"BURG - AUTO","2020-02-17 20:10:00","20-904975","BURGLARY-AUTO","31X","700 73RD AV","Oakland","CA"
"BURG - AUTO","2020-02-17 19:00:00","20-904976","BURGLARY-AUTO","17Y","1200 MACARTHUR BLVD","Oakland","CA"
"BURG - AUTO","2020-02-17 18:30:00","20-904977","BURGLARY-AUTO","12X","4900 SHATTUCK AV","Oakland","CA"
"BURG - AUTO","2020-02-17 22:10:00","20-904978","BURGLARY-AUTO","08X","WEBSTER ST & 24TH ST","Oakland","CA"
"BURG - AUTO","2020-02-13 18:30:00","20-904979","BURGLARY-AUTO","12X","45TH ST & WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-02-14 20:00:00","20-904980","BURGLARY-AUTO","28X","3400 HIGH ST","Oakland","CA"
"BURG - AUTO","2020-02-16 20:45:00","20-904981","BURGLARY-AUTO","26Y","69TH AV & SAN LEANDRO ST","Oakland","CA"
"BURG - AUTO","2020-01-27 08:00:00","20-904982","BURGLARY-AUTO","17X","1800 PARK BLVD","Oakland","CA"
"BURG - AUTO","2020-02-15 19:00:00","20-904983","BURGLARY-AUTO","12X","4500 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-13 09:00:00","20-904984","BURGLARY-AUTO","77X","3300 FLAGG AV","Oakland","CA"
"BURG - AUTO","2020-02-18 00:00:00","20-904985","BURGLARY-AUTO","30Y","8000 CREST AV","Oakland","CA"
"BURG - AUTO","2020-02-18 07:35:00","20-904986","BURGLARY-AUTO","01X","00 MARTIN LUTHER KING JR W","Oakland","CA"
"BURG - AUTO","2020-02-15 22:00:00","20-904987","BURGLARY-AUTO","04X","BROADWAY & 21ST ST","Oakland","CA"
"BURG - AUTO","2020-02-18 13:15:00","20-904988","BURGLARY-AUTO","31Y","200 HEGENBERGER RD","Oakland","CA"
"BURG - AUTO","2020-02-15 21:30:00","20-904989","BURGLARY-AUTO","01X","500 4TH ST","Oakland","CA"
"BURG - AUTO","2020-02-16 15:00:00","20-904990","BURGLARY-AUTO","18Y","2700 22ND AV","Oakland","CA"
"BURG - AUTO","2020-02-17 19:30:00","20-904991","BURGLARY-AUTO","01X","600 3RD ST","Oakland","CA"
"BURG - AUTO","2020-02-17 05:00:00","20-904992","BURGLARY-AUTO","04X","1800 FRANKLIN ST","Oakland","CA"
"BURG - AUTO","2020-02-18 17:05:00","20-904993","BURGLARY-AUTO","08X","40TH ST & SHAFTER AV","Oakland","CA"
"BURG - AUTO","2020-02-18 17:15:00","20-904994","BURGLARY-AUTO","12X","4700 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-17 18:20:00","20-904995","BURGLARY-AUTO","04X","1400 CLAY ST","Oakland","CA"
"BURG - AUTO","2020-02-18 20:00:00","20-904996","BURGLARY-AUTO","08X","3300 PIEDMONT AV","Oakland","CA"
"BURG - AUTO","2020-02-18 17:30:00","20-904997","BURGLARY-AUTO","31X","8300 OAKPORT ST","Oakland","CA"
"BURG - AUTO","2020-02-05 15:00:00","20-904067","BURGLARY-AUTO","04X","300 LAKESIDE DR","Oakland","CA"
"BURG - AUTO","2020-02-05 02:20:00","20-904068","BURGLARY-AUTO","31Y","8400 EDES AV","Oakland","CA"
"BURG - AUTO","2020-02-05 11:00:00","20-904069","BURGLARY-AUTO","08X","2300 WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-02-03 21:00:00","20-904070","BURGLARY-AUTO","03X","100 12TH ST","Oakland","CA"
"BURG - AUTO","2020-02-05 19:00:00","20-904071","BURGLARY-AUTO","12X","49TH ST & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:30:00","20-904072","BURGLARY-AUTO","08X","3900 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-02-05 21:00:00","20-904073","BURGLARY-AUTO","12Y","COLLEGE AV & CLIFTON ST","Oakland","CA"
"BURG - AUTO","2020-02-05 21:00:00","20-904074","BURGLARY-AUTO","03X","1100 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-02-05 17:30:00","20-904075","BURGLARY-AUTO","12Y","5900 CHABOT RD","Oakland","CA"
"BURG - AUTO","2020-02-05 18:45:00","20-904076","BURGLARY-AUTO","05X","1900 ADELINE ST","Oakland","CA"
"BURG - AUTO","2020-02-05 06:35:00","20-904077","BURGLARY-AUTO","32X","11000 SAN LEANDRO ST","Oakland","CA"
"BURG - AUTO","2020-02-05 21:30:00","20-904078","BURGLARY-AUTO","77X","CLAY ST","Oakland","CA"
"BURG - AUTO","2020-02-05 18:20:00","20-904079","BURGLARY-AUTO","12X","400 48TH ST","Oakland","CA"
"BURG - AUTO","2020-02-05 20:30:00","20-904080","BURGLARY-AUTO","20X","300 23RD AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:15:00","20-904081","BURGLARY-AUTO","31Y","100 98TH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 21:08:00","20-904082","BURGLARY-AUTO","12X","48TH ST & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 20:10:00","20-904083","BURGLARY-AUTO","12X","500 48TH ST","Oakland","CA"
"BURG - AUTO","2020-02-05 19:30:00","20-904084","BURGLARY-AUTO","12X","4400 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:20:00","20-904085","BURGLARY-AUTO","12X","45TH ST & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 20:00:00","20-904087","BURGLARY-AUTO","08X","2200 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-02-05 23:00:00","20-904088","BURGLARY-AUTO","08X","24TH ST & WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-02-05 23:55:00","20-904089","BURGLARY-AUTO","22X","3500 FRUITVALE AV","Oakland","CA"
"BURG - AUTO","2020-02-05 20:23:00","20-904090","BURGLARY-AUTO","12Y","5200 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-02-06 07:05:00","20-904091","BURGLARY-AUTO","12Y","5200 REDONDO AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:00:00","20-904092","BURGLARY-AUTO","09X","3800 PIEDMONT AV","Oakland","CA"
"BURG - AUTO","2020-02-05 07:30:00","20-904093","BURGLARY-AUTO","31X","700 73RD AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:30:00","20-904094","BURGLARY-AUTO","01X","200 WASHINGTON ST","Oakland","CA"
"BURG - AUTO","2020-02-06 07:40:00","20-904095","BURGLARY-AUTO","31Y","100 98TH AV","Oakland","CA"
"BURG - AUTO","2020-02-06 20:00:00","20-904096","BURGLARY-AUTO","01X","4TH ST & CLAY ST","Oakland","CA"
"BURG - AUTO","2020-02-01 00:19:00","20-904097","BURGLARY-AUTO","03Y","700 CLAY ST","Oakland","CA"
"BURG - AUTO","2020-02-06 14:33:00","20-904098","BURGLARY-AUTO","25X","4000 MACARTHUR BLVD","Oakland","CA"
"BURG - AUTO","2020-01-22 22:00:00","20-904099","BURGLARY-AUTO","17Y","1300 E 32ND ST","Oakland","CA"
"BURG - AUTO","2020-02-05 21:00:00","20-904100","BURGLARY-AUTO","01X","00 BROADWAY","Oakland","CA"
"BURG - AUTO","2019-10-17 19:00:00","20-904101","BURGLARY-AUTO","12Y","5500 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-02-04 19:30:00","20-904102","BURGLARY-AUTO","12Y","6200 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-02-05 19:00:00","20-904103","BURGLARY-AUTO","12X","400 48TH ST","Oakland","CA"
"BURG - AUTO","2020-02-06 08:25:00","20-904104","BURGLARY-AUTO","03X","300 9TH ST","Oakland","CA"
"BURG - AUTO","2020-02-05 20:45:00","20-904105","BURGLARY-AUTO","08X","500 W GRAND AV","Oakland","CA"
"BURG - AUTO","2020-02-05 20:00:00","20-904106","BURGLARY-AUTO","05Y","1700 PERALTA ST","Oakland","CA"
"BURG - AUTO","2020-02-06 08:40:00","20-904107","BURGLARY-AUTO","22X","4700 LINCOLN WY","Oakland","CA"
"BURG - AUTO","2020-02-05 18:30:00","20-904108","BURGLARY-AUTO","08X","2300 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-02-05 18:16:00","20-904109","BURGLARY-AUTO","08X","300 26TH ST","Oakland","CA"
"BURG - AUTO","2020-02-05 21:30:00","20-904110","BURGLARY-AUTO","77X","00 ","Oakland","CA"
"VANDALISM","2020-02-01 16:30:00","20-904112","VANDALISM","01X","200 WEBSTER ST","Oakland","CA"
"GRAND THEFT","2020-01-23 11:20:00","20-904113","THEFT","23X","3400 E 12TH ST","Oakland","CA"
"GRAND THEFT","2020-01-31 09:40:00","20-904114","GRAND THEFT","20X","1100 29TH AV","Oakland","CA"
"VANDALISM","2020-01-09 22:25:00","20-904115","VANDALISM","27X","2400 POTTER ST","Oakland","CA"
"FRAUD","2020-02-01 12:00:00","20-904116","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","09X","100 BAYO VISTA AV","Oakland","CA"
"PETTY THEFT","2020-02-01 10:30:00","20-904117","THEFT","17Y","2800 8TH AV","Oakland","CA"
"VANDALISM","2020-01-30 16:15:00","20-904118","VANDALISM","09X","00 ECHO AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-02-01 14:00:00","20-904119","MAKE/PASS FICTITIOUS CHECK","11X","5100 TELEGRAPH AV","Oakland","CA"
"FRAUD","2020-02-01 13:30:00","20-904120","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","17X","1900 13TH AV","Oakland","CA"
"GRAND THEFT","2020-02-01 09:15:00","20-904121","THEFT","22Y","3300 JOAQUIN MILLER RD","Oakland","CA"
"GRAND THEFT","2020-01-31 21:10:00","20-904122","THEFT","14Y","3400 LAKESHORE AV","Oakland","CA"
"VANDALISM","2020-02-01 10:45:00","20-904123","VANDALISM","08X","2800 SUMMIT ST","Oakland","CA"
"GRAND THEFT","2020-02-01 10:00:00","20-904124","THEFT","01X","400 WATER ST","Oakland","CA"
"BURG - AUTO","2020-01-10 11:30:00","20-904125","BURGLARY-AUTO","08X","WEBSTER ST & 38TH ST","Oakland","CA"
"BURG - AUTO","2020-01-14 18:30:00","20-904126","BURGLARY-AUTO","04X","1900 FRANKLIN ST","Oakland","CA"
"PETTY THEFT","2019-12-18 20:00:00","20-904127","THEFT","08X","2300 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-01-13 19:35:00","20-904128","BURGLARY-AUTO","12X","4900 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-01-16 22:05:00","20-904129","BURGLARY-AUTO","08X","2400 VALDEZ ST","Oakland","CA"
"BURG - AUTO","2020-01-15 19:30:00","20-904130","BURGLARY-AUTO","08X","400 27TH ST","Oakland","CA"
"BURG - AUTO","2020-01-16 21:50:00","20-904131","BURGLARY-AUTO","22X","3500 FRUITVALE AV","Oakland","CA"
"VANDALISM","2020-01-17 20:10:00","20-904132","VANDALISM","04X","2100 WEBSTER ST","Oakland","CA"
"VANDALISM","2020-01-18 20:35:00","20-904133","VANDALISM","03X","FRANKLIN ST & 9TH ST","Oakland","CA"
"BURG - AUTO","2020-01-17 20:22:00","20-904134","BURGLARY-AUTO","31X","8300 OAKPORT ST","Oakland","CA"
"FRAUD","2020-01-18 18:00:00","20-904135","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","16X","700 TRESTLE GLEN RD","Oakland","CA"
"VANDALISM","2020-01-18 15:45:00","20-904136","VANDALISM","77X","7800 REDWOOD RD","Oakland","CA"
"FRAUD","2019-12-20 15:30:00","20-904137","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","15X","00 HOME PL E","Oakland","CA"
"VANDALISM","2020-01-18 00:00:00","20-904138","VANDALISM","04X","1400 HARRISON ST","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-01-17 16:45:00","20-904139","THEFT BY USE OF ACCESS CARD","08X","3100 SUMMIT ST","Oakland","CA"
"VANDALISM","2020-01-17 23:00:00","20-904140","VANDALISM","13Y","00 ALVARADO PL","Oakland","CA"
"VANDALISM","2020-01-17 18:00:00","20-904142","VANDALISM","12Y","HUDSON ST & COLLEGE AV","Oakland","CA"
"VANDALISM","2020-01-17 19:30:00","20-904143","VANDALISM","14X","500 MACARTHUR BLVD","Oakland","CA"
"VANDALISM","2020-01-17 21:00:00","20-904144","VANDALISM","03X","900 WEBSTER ST","Oakland","CA"
"VANDALISM","2020-01-19 18:55:00","20-904145","VANDALISM","08X","100 GRAND AV","Oakland","CA"
"VANDALISM","2020-01-18 20:00:00","20-904146","VANDALISM","12X","400 41ST ST","Oakland","CA"
"VANDALISM","2020-01-18 20:25:00","20-904147","VANDALISM","03X","100 12TH ST","Oakland","CA"
"BURG - AUTO","2020-03-09 22:05:00","20-906897","BURGLARY-AUTO","14Y","3200 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-03-09 22:00:00","20-906898","BURGLARY-AUTO","03Y","900 CLAY ST","Oakland","CA"
"VANDALISM","2020-03-09 20:10:00","20-906899","VANDALISM","31Y","500 98TH AV","Oakland","CA"
"BURG - AUTO","2020-03-09 06:00:00","20-906900","BURGLARY-AUTO","13Z","00 OSBORNE CT","Oakland","CA"
"BURG - AUTO","2020-03-09 20:25:00","20-906901","BURGLARY-AUTO","12X","5000 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-03-09 20:15:00","20-906902","BURGLARY-AUTO","12Y","400 63RD ST","Oakland","CA"
"PETTY THEFT","2020-03-09 08:10:00","20-906903","THEFT","77X","740A 44TH ST","Oakland","CA"
"BURG - AUTO","2020-03-09 20:15:00","20-906904","BURGLARY-AUTO","03X","300 8TH ST","Oakland","CA"
"STOLEN VEHICLE","2020-03-06 20:00:00","20-906905","ATTEMPT VEHICLE THEFT-AUTO","35Y","3000 BROOKFIELD AV","Oakland","CA"
"BURG - AUTO","2020-03-09 19:41:00","20-906906","BURGLARY-AUTO","19X","500 EMBARCADERO","Oakland","CA"
"VANDALISM","2020-03-08 05:30:00","20-906907","VANDALISM","14Y","500 JEAN ST","Oakland","CA"
"BURG - AUTO","2020-03-09 19:15:00","20-906908","BURGLARY-AUTO","04X","1500 LAKESIDE DR","Oakland","CA"
"BURG - AUTO","2020-03-09 20:00:00","20-906909","BURGLARY-AUTO","01X","200 BROADWAY","Oakland","CA"
"OTHER","2020-02-07 19:00:00","20-906910","MAIL/ETC THEFT/ETC","08X","00 FAIRMOUNT AV","Oakland","CA"
"VANDALISM","2020-02-16 03:05:00","20-906911","VANDALISM","06X","3400 MARKET ST","Oakland","CA"
"OTHER","2020-02-11 17:15:00","20-906912","MAIL/ETC THEFT/ETC","27X","1600 47TH AV","Oakland","CA"
"BURG - AUTO","2020-03-09 16:00:00","20-906913","BURGLARY-AUTO","23X","1000 41ST AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-02-21 19:20:00","20-906914","THEFT BY USE OF ACCESS CARD","04X","300 14TH ST","Oakland","CA"
"PETTY THEFT","2020-03-10 05:03:00","20-906915","MAIL/ETC THEFT/ETC","02Y","1500 5TH ST","Oakland","CA"
"BURG - AUTO","2020-03-10 09:30:00","20-906916","BURGLARY-AUTO","31X","8400 EDGEWATER DR","Oakland","CA"
"BURG - AUTO","2020-03-09 20:00:00","20-906917","BURGLARY-AUTO","08X","3900 BROADWAY","Oakland","CA"
"FRAUD","2020-03-09 10:25:00","20-906918","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","14X","300 BELMONT ST","Oakland","CA"
"GRAND THEFT","2020-03-10 01:15:00","20-906919","GRAND THEFT","09X","3900 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-03-10 09:40:00","20-906920","BURGLARY-AUTO","25Y","7600 MOUNTAIN BLVD","Oakland","CA"
"VANDALISM","2020-03-10 01:00:00","20-906921","VANDALISM","03X","1200 FRANKLIN ST","Oakland","CA"
"BURG - AUTO","2020-03-09 20:00:00","20-906922","BURGLARY-AUTO","08X","2300 WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-03-09 17:15:00","20-906923","BURGLARY-AUTO","08X","3000 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-03-09 20:00:00","20-906924","BURGLARY-AUTO","09X","4000 HOWE ST","Oakland","CA"
"VANDALISM","2020-03-09 20:30:00","20-906925","VANDALISM","26Y","1200 73RD AV","Oakland","CA"
"BURG - AUTO","2020-03-10 00:00:00","20-906926","BURGLARY-AUTO","01X","400 HARRISON ST","Oakland","CA"
"BURG - AUTO","2020-03-09 19:30:00","20-906930","BURGLARY-AUTO","04X","1900 MARTIN LUTHER KING JR W","Oakland","CA"
"GRAND THEFT","2020-03-07 09:10:00","20-906933","GRAND THEFT","12Y","6400 COLBY ST","Oakland","CA"
"VANDALISM","2020-03-09 21:25:00","20-906935","VANDALISM","77X","TELEGRAPH AVENUE","Oakland","CA"
"BURG - AUTO","2020-03-09 21:00:00","20-906936","BURGLARY-AUTO","09X","4200 PIEDMONT AV","Oakland","CA"
"BURG - AUTO","2020-03-09 18:30:00","20-906937","BURGLARY-AUTO","12X","4900 TELEGRAPH AV","Oakland","CA"
"BURG - RESIDENTIAL","2020-03-09 07:00:00","20-906940","BURGLARY-FORCIBLE ENTRY","31Y","400 STONEFORD AV","Oakland","CA"
"VANDALISM","2020-03-09 16:30:00","20-906941","VANDALISM","12Y","400 CLIFTON ST","Oakland","CA"
"BURG - AUTO","2020-03-07 17:40:00","20-906942","BURGLARY-AUTO","01X","200 BROADWAY","Oakland","CA"
"FRAUD","2019-04-17 12:20:00","20-906943","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","31X","7600 EARHART RD","Oakland","CA"
"GRAND THEFT","2020-03-10 08:20:00","20-906944","GRAND THEFT","30X","8000 BANCROFT AV","Oakland","CA"
"FRAUD","2017-06-13 03:20:00","20-906945","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","14X","400 EUCLID AV","Oakland","CA"
"FRAUD","2017-10-18 03:05:00","20-906946","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","15X","600 CLEVELAND AV","Oakland","CA"
"BURG - AUTO","2020-03-10 16:05:00","20-906947","BURGLARY-AUTO","26X","400 HIGH ST","Oakland","CA"
"GRAND THEFT","2020-03-04 19:21:00","20-906948","GRAND THEFT","31X","00 AIRPORT DR","Oakland","CA"
"BURG - AUTO","2020-03-10 21:40:00","20-906949","BURGLARY-AUTO","03X","1000 WEBSTER ST","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-02-03 21:50:00","20-906950","MAIL/ETC THEFT/ETC","77X","CITY LIMITS CIRCLE","Oakland","CA"
"BURG - AUTO","2020-03-10 19:30:00","20-906951","BURGLARY-AUTO","12X","41ST ST & WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-03-10 19:00:00","20-906952","BURGLARY-AUTO","77X","SHATTUCK AVE","Oakland","CA"
"GRAND THEFT","2020-02-18 09:30:00","20-906953","GRAND THEFT","21Y","3000 SUTER ST","Oakland","CA"
"GRAND THEFT","2020-03-10 18:00:00","20-906954","MAIL/ETC THEFT/ETC","14X","300 WARWICK AV","Oakland","CA"
"FRAUD","2020-03-10 06:36:00","20-906955","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","14X","200 EUCLID AV","Oakland","CA"
"VANDALISM","2020-03-06 18:40:00","20-906956","VANDALISM","77X","00 BANCROFT AVE","Oakland","CA"
"BURG - AUTO","2020-03-09 22:35:00","20-906957","BURGLARY-AUTO","04X","VALLEY ST & 22ND ST","Oakland","CA"
"BURG - AUTO","2020-03-10 20:55:00","20-906958","BURGLARY-AUTO","12X","4000 WEBSTER ST","Oakland","CA"
"VANDALISM","2020-03-09 21:25:00","20-906959","VANDALISM","13Z","6300 ASPINWALL RD","Oakland","CA"
"BURG - AUTO","2020-03-04 20:00:00","20-906960","BURGLARY-AUTO","29X","3900 BURCKHALTER AV","Oakland","CA"
"VANDALISM","2020-02-29 21:30:00","20-906961","VANDALISM","14Y","3700 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-03-02 19:05:00","20-906962","BURGLARY-AUTO","08X","2600 BROADWAY","Oakland","CA"
"VANDALISM","2020-03-10 16:30:00","20-906963","VANDALISM","08X","500 40TH ST","Oakland","CA"
"GRAND THEFT","2020-03-10 15:40:00","20-906964","THEFT","26X","1100 47TH AV","Oakland","CA"
"GRAND THEFT","2020-03-05 16:35:00","20-906965","MAIL/ETC THEFT/ETC","24X","2000 36TH AV","Oakland","CA"
"BURG - AUTO","2020-03-05 19:00:00","20-906966","BURGLARY-AUTO","77X","5300 BELGRAVE PLACE","Oakland","CA"
"BURG - AUTO","2020-03-04 00:00:00","20-906967","BURGLARY-AUTO","12X","4300 SHAFTER AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-03-09 15:00:00","20-906970","THEFT BY USE OF ACCESS CARD","13Z","5800 THORNHILL DR","Oakland","CA"
"BURG - AUTO","2020-03-09 03:00:00","20-906973","BURGLARY-AUTO","24Y","2400 HUMBOLDT AV","Oakland","CA"
"PETTY THEFT","2020-03-09 22:00:00","20-906974","THEFT","06X","900 APGAR ST","Oakland","CA"
"BURG - AUTO","2020-03-09 13:15:00","20-906975","BURGLARY-AUTO","01X","600 3RD ST","Oakland","CA"
"VANDALISM","2020-03-09 16:45:00","20-906976","VANDALISM","02X","1100 LINDEN ST","Oakland","CA"
"BURG - AUTO","2020-03-09 16:00:00","20-906977","BURGLARY-AUTO","01X","BROADWAY & 2ND ST","Oakland","CA"
"VANDALISM","2020-03-09 23:15:00","20-906978","VANDALISM","06X","600 35TH ST","Oakland","CA"
"STOLEN VEHICLE","2020-03-10 13:50:00","20-906979","ATTEMPT VEHICLE THEFT-AUTO","27X","4600 FAIRFAX AV","Oakland","CA"
"FRAUD","2020-03-10 13:00:00","20-906981","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","35Y","10800 COTTER ST","Oakland","CA"
"GRAND THEFT","2020-03-11 05:56:00","20-906982","GRAND THEFT","32X","1300 104TH AV","Oakland","CA"
"BURG - AUTO","2020-03-10 20:00:00","20-906983","BURGLARY-AUTO","29X","5800 FOOTHILL BLVD","Oakland","CA"
"FRAUD","2017-10-11 20:20:00","20-906984","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","77X","33800 12TH ST","Oakland","CA"
"GRAND THEFT","2020-03-10 17:35:00","20-906985","GRAND THEFT","31Y","100 98TH AV","Oakland","CA"
"FRAUD","2020-03-05 13:00:00","20-907655","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","08X","24TH ST & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-03-24 06:00:00","20-907656","BURGLARY-AUTO","32X","1900 108TH AV","Oakland","CA"
"BURG - AUTO","2020-03-24 12:50:00","20-907657","BURGLARY-AUTO","22X","3500 FRUITVALE AV","Oakland","CA"
"GRAND THEFT","2020-03-23 13:00:00","20-907658","THEFT","02Y","1600 12TH ST","Oakland","CA"
"VANDALISM","2020-03-24 15:50:00","20-907659","VANDALISM","24Y","4000 ALLENDALE AV","Oakland","CA"
"DISORDERLY CONDUCT","2020-03-20 07:45:00","20-907660","ANNOYING TELEPHONE CALL:OBSCENE/THREATENING","22X","2500 LEIMERT BLVD","Oakland","CA"
"GRAND THEFT","2020-03-24 08:30:00","20-907661","GRAND THEFT","33X","9400 CLEMENTE DR","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-03-23 17:05:00","20-907662","MAIL/ETC THEFT/ETC","04X","600 WILLIAM ST","Oakland","CA"
"GRAND THEFT","2020-03-24 05:00:00","20-907663","THEFT","09X","100 MOSS AV","Oakland","CA"
"GRAND THEFT","2020-03-23 22:42:00","20-907664","GRAND THEFT","03Y","700 BROADWAY","Oakland","CA"
"GRAND THEFT","2020-02-12 21:00:00","20-907665","GRAND THEFT","21X","2600 INYO AV","Oakland","CA"
"BURG - AUTO","2020-03-25 02:10:00","20-907666","BURGLARY-AUTO","19X","1100 9TH AV","Oakland","CA"
